rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
42,"spotify:track:5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof","Big Loud Records / Mercury Records / Republic Records",12,44,776,"104246"
43,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",25,42,1477,"103855"
44,"spotify:track:0y5Ex8oQ8zCH5TQxHUy1Eo","Ella Langley, Riley Green","you look like you love me (feat. Riley Green)","SAWGOD/Columbia",44,48,7,"103352"
45,"spotify:track:0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me","Big Loud Records / Mercury Records / Republic Records",9,47,483,"101920"
46,"spotify:track:1XBYiRV30ykHw5f4wm6qEn","The Kid LAROI","NIGHTS LIKE THIS","Columbia",45,45,8,"101661"
47,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",1,55,817,"100857"
48,"spotify:track:4q5YezDOIPcoLr8R81x9qy","Taylor Swift","I Can Do It With a Broken Heart","Taylor Swift",3,49,72,"97345"
49,"spotify:track:2LawezPeJhN4AWuSB0GtAU","Creedence Clearwater Revival","Have You Ever Seen The Rain","Craft Recordings",34,59,633,"96786"
50,"spotify:track:7iQMm50NNwlUIRWhONZR2k","Tucker Wetmore","Wind Up Missin’ You","Tucker Wetmore",37,50,93,"96635"
51,"spotify:track:5RKQ5NdjSh2QzD4MaunT91","Journey","Don't Stop Believin' (2022 Remaster)","Columbia/Legacy",37,58,2243,"96455"
52,"spotify:track:3yrSvpt2l1xhsV9Em88Pul","Van Morrison","Brown Eyed Girl","Columbia/Legacy",38,68,500,"95777"
53,"spotify:track:7FOgcfdz9Nx5V9lCNXdBYv","Chappell Roan","Red Wine Supernova","Chappell Roan PS/ Island",44,51,61,"94263"
54,"spotify:track:4IFd7EVCyJsUHesBMXI8ju","Mustard, Travis Scott","Parking Lot","BMG Rights Management (US) LLC",38,46,9,"94059"
55,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",7,54,44,"92720"
56,"spotify:track:7DSAEUvxU8FajXtRloy8M0","Miley Cyrus","Flowers","Columbia",1,62,533,"91547"
57,"spotify:track:1mMLMZYXkMueg65jRRWG1l","Luke Combs","When It Rains It Pours","River House Artists/Columbia Nashville",32,65,940,"90460"
58,"spotify:track:2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather","Island Records",23,56,212,"89000"
59,"spotify:track:73KAidtqbDftZjy8AD0H04","Koe Wetzel, Jessie Murph","High Road (feat. Jessie Murph)","Columbia",34,57,23,"88169"
60,"spotify:track:4BP3uh0hFLFRb5cjsgLqDh","Creedence Clearwater Revival","Fortunate Son","Craft Recordings",56,74,654,"87922"
61,"spotify:track:2hrycoFU1mZw6YPvMcn8yC","Jordan Adetunji","KEHLANI","300 Entertainment",61,78,11,"86178"
62,"spotify:track:4sFnOjqO3s7Iphbg2MPKDd","Camila Cabello, Drake","HOT UPTOWN (feat. Drake)","Geffen/Interscope Records",38,38,2,"84175"
63,"spotify:track:6GG4yyk3UATdBfTHVgI8PB","Luke Combs","Ain't No Love In Oklahoma (From Twisters: The Album)","Atlantic Records",19,70,45,"83893"
64,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",17,75,1365,"83655"
65,"spotify:track:2SiXAy7TuUkycRVbbWDEpo","AC/DC","You Shook Me All Night Long","Columbia",65,71,191,"83614"
66,"spotify:track:1SjsVdSXpwm1kTdYEHoPIT","Zach Bryan","Sun to Me","Warner Records",63,67,253,"83613"
67,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",1,63,289,"83423"
68,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",4,97,1340,"82887"
69,"spotify:track:2bl81llf715VEEbAx03yvB","Gracie Abrams","Close To You","Gracie Abrams, under exclusive license to Interscope Records",27,61,23,"82566"
70,"spotify:track:22VHOlVYBqytsrAqV8yXBK","Noah Kahan, Post Malone","Dial Drunk (with Post Malone)","Mercury Records/Republic Records",8,72,346,"81997"
71,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Mosley Music/Interscope Records",2,66,749,"81660"
72,"spotify:track:7wLShogStyDeZvL0a6daN5","Beyoncé","TEXAS HOLD 'EM","Parkwood Entertainment/Columbia",1,83,139,"81064"
73,"spotify:track:6dgUya35uo964z7GZXM07g","Sabrina Carpenter","Nonsense","Island Records",9,69,501,"80512"
74,"spotify:track:698eQRku24PIYPQPHItKlA","Luke Combs","She Got the Best of Me","River House Artists/Columbia Nashville",58,64,278,"80194"
75,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",2,77,336,"80137"
76,"spotify:track:6me7F0aaZjwDo6RJ5MrfBD","Richy Mitch & The Coal Miners","Evergreen","Richy Mitch & The Coal Miners",24,85,287,"79712"
77,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",1,73,367,"79424"
78,"spotify:track:0hhzNPE68LWLfgZwdpxVdR","Gracie Abrams, Taylor Swift","us. (feat. Taylor Swift)","Gracie Abrams, under exclusive license to Interscope Records",21,60,9,"78114"
79,"spotify:track:4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me","Generation Now/Atlantic",1,76,233,"77877"
80,"spotify:track:28drn6tQo95MRvO0jQEo5C","Future, Metro Boomin, Travis Scott, Playboi Carti","Type Shit","Wilburn Holding Co./Boominati/Epic/Republic",3,79,100,"77804"
81,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",1,80,672,"77090"
82,"spotify:track:1bjeWoagtHmUKputLVyDxQ","SZA","Saturn","Top Dawg Entertainment/RCA Records",5,82,128,"77001"
83,"spotify:track:1t2MQpMDtJT5VL2tAPHrGN","Kelsea Ballerini, Noah Kahan","Cowboys Cry Too (with Noah Kahan)","Black River Entertainment",27,27,2,"76975"
84,"spotify:track:77DRzu7ERs0TX3roZcre7Q","Kendrick Lamar","euphoria","Kendrick Lamar, under exclusive license to Interscope Records",1,81,61,"76177"
85,"spotify:track:3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You","Big Loud / Republic",4,87,926,"75653"
86,"spotify:track:3fqwjXwUGN6vbzIwvyFMhx","Chris Stapleton","Tennessee Whiskey","Mercury Nashville",33,95,1070,"75436"
87,"spotify:track:0qRR9d89hIS0MHRkQ0ejxX","Daryl Hall & John Oates","Rich Girl","RCA Records Label",64,100,121,"75356"
88,"spotify:track:0gmbgwZ8iqyMPmXefof8Yf","Nickelback","How You Remind Me","Roadrunner Records",88,91,111,"74630"
89,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",69,108,613,"73095"
90,"spotify:track:6NjWCIYu1W8xa3HIvcIhd4","Tinashe","Nasty","Tinashe Music Inc., under exclusive license to Nice Life Recording Company",69,89,27,"73081"
91,"spotify:track:4Na2HfNSr58chvfX69fy36","Gunna","one of wun","300 Entertainment",23,84,51,"73033"
92,"spotify:track:3USxtqRwSYz57Ewm6wWRMp","Glass Animals","Heat Waves","Polydor Records",1,86,1271,"72585"
93,"spotify:track:48UKTR66uUOT9LaUvooTNx","Luke Combs","The Kind of Love We Make","River House Artists/Columbia Nashville",10,116,711,"72466"
94,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",11,94,236,"72167"
95,"spotify:track:72kGuWpRiuA149Bn5lDkIO","Bryan Martin","We Ride","Average Joes Entertainment",76,99,279,"71582"
96,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",25,93,1447,"71255"
97,"spotify:track:2UikqkwBv7aIvlixeVXHWt","Chris Stapleton","You Should Probably Leave","Mercury Nashville",50,96,438,"71147"
98,"spotify:track:1k2pQc5i348DCHwbn5KTdc","Chappell Roan","Pink Pony Club","Chappell Roan PS/ Island",92,92,9,"70918"
99,"spotify:track:6WTFHKrnZpwEBLRS10Ylqs","Dominic Fike","misses","Columbia",90,105,17,"70892"
100,"spotify:track:7aEtlGHoiPAfRB084NiDmx","Luke Combs","Beer Never Broke My Heart","River House Artists/Columbia Nashville",43,130,737,"70723"
101,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",11,90,517,"70613"
102,"spotify:track:20OFwXhEXf12DzwXmaV7fj","Creedence Clearwater Revival","Bad Moon Rising","Craft Recordings",73,143,284,"70125"
103,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",24,88,961,"69802"
104,"spotify:track:4w2GLmK2wnioVnb5CPQeex","Charli xcx","360","Atlantic Records",84,98,21,"69483"
105,"spotify:track:0OWhKvvsHptt6vnnNUSM9a","Zach Bryan","Oklahoma Smokeshow","Warner Records",61,104,295,"69167"
106,"spotify:track:2aPTvyE09vUCRwVvj0I8WK","A$AP Rocky","Sundress","A$AP Worldwide/Polo Grounds Music/RCA Records",76,101,83,"69128"
107,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,121,2051,"67636"
108,"spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze","Top Dawg Entertainment/RCA Records",15,110,567,"67534"
109,"spotify:track:0h3Xy4V4apMraB5NuM8U7Z","CYRIL","Stumblin' In","Spinnin' Records",109,122,16,"67399"
110,"spotify:track:0T0S3Ue6h1ozJRSu4A4uKs","Drake","Uuugly","Geffen/Interscope Records",53,53,2,"67151"
111,"spotify:track:4o6BgsqLIBViaGVbx5rbRk","Daryl Hall & John Oates","You Make My Dreams (Come True)","RCA/BMG Heritage",65,141,132,"67030"
112,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",57,107,868,"66787"
113,"spotify:track:3w0w2T288dec0mgeZZqoNN","¥$, Kanye West, Ty Dolla $ign","CARNIVAL","Ye",1,102,141,"66725"
114,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",1,114,560,"66357"
115,"spotify:track:5zA8vzDGqPl2AzZkEYQGKh","Billy Joel","Uptown Girl","Columbia",105,129,56,"65761"
116,"spotify:track:7yNf9YjeO5JXUE3JEBgnYc","Dominic Fike","Babydoll","Columbia",76,117,117,"65703"
117,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",41,135,673,"64782"
118,"spotify:track:4pCbJC43j3gSqG6Fen6upD","Zach Bryan, The War And Treaty","Hey Driver (feat. The War and Treaty)","Warner Records",9,109,307,"64609"
119,"spotify:track:2bJvI42r8EF3wxjOuDav4r","Pitbull, Ne-Yo","Time of Our Lives","Mr.305/Polo Grounds Music/RCA Records",59,103,114,"64468"
120,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",37,106,619,"64418"
121,"spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V","Shakira, Wyclef Jean","Hips Don't Lie (feat. Wyclef Jean)","Epic",78,123,44,"64319"
122,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",12,113,44,"64108"
123,"spotify:track:57bgtoPSgt236HzfBOd8kj","AC/DC","Thunderstruck","Columbia",95,133,248,"63931"
124,"spotify:track:5rb9QrpfcKFHM1EUbSIurX","USHER, Lil Jon, Ludacris","Yeah! (feat. Lil Jon & Ludacris)","LaFace Records",14,144,147,"63725"
125,"spotify:track:7hRLuo4QnzCsjICXUOhTE6","Moneybagg Yo, Morgan Wallen","WHISKEY WHISKEY (feat. Morgan Wallen)","CMG/N-Less/Interscope Records",84,111,13,"63598"
126,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",106,-1,82,"63563"
127,"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","WALK THE MOON","Shut Up and Dance","RCA Records Label",114,131,106,"63475"
128,"spotify:track:3B54sVLJ402zGa6Xm4YGNe","French Montana, Swae Lee","Unforgettable","Bad Boy Entertainment/Epic Records",1,145,936,"63262"
129,"spotify:track:0GONea6G2XdnHWjNZd6zt3","Bryan Adams","Summer Of '69","A&M",55,172,419,"63138"
130,"spotify:track:4QNpBfC0zvjKqPJcyqBy9W","Pitbull, AFROJACK, Ne-Yo, Nayer","Give Me Everything (feat. Nayer)","Mr.305/Polo Grounds Music/J Records",42,124,105,"62934"
131,"spotify:track:3WSOUb3U7tqURbBSgZTrZX","Chappell Roan","Casual","Chappell Roan PS/ Island",106,126,8,"62699"
132,"spotify:track:3kXoKlD84c6OmIcOLfrfEs","Earth, Wind & Fire","September","Columbia/Legacy",29,173,121,"62662"
133,"spotify:track:3cHyrEgdyYRjgJKSOiOtcS","Pitbull, Kesha","Timber","Mr.305/Polo Grounds Music/RCA Records",47,134,135,"62563"
134,"spotify:track:3dPQuX8Gs42Y7b454ybpMR","The White Stripes","Seven Nation Army","Legacy Recordings",86,140,125,"62433"
135,"spotify:track:1DgtQlVNotingln271ZKCx","Chris Stapleton","White Horse","Mercury Nashville",23,157,339,"62188"
136,"spotify:track:7sO5G9EABYOXQKNPNiE9NR","Offset, Metro Boomin","Ric Flair Drip (with Metro Boomin)","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",5,132,1280,"62028"
137,"spotify:track:3FU6urUVsgXa6RBuV2PdRk","Diplo, Morgan Wallen","Heartless (feat. Morgan Wallen)","Columbia",51,137,552,"62021"
138,"spotify:track:2YVlDlk2zRceefo6XlC6DX","Morgan Wallen","Ain’t That Some","Big Loud Records / Mercury Records / Republic Records",6,151,276,"61989"
139,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me to Church","Columbia",65,120,732,"61771"
140,"spotify:track:5YqEzk3C5c3UZ1D5fJUlXA","Nicky Youre, dazy","Sunroof","Thirty Knots/Columbia",6,119,559,"61641"
141,"spotify:track:3GCdLUSnKSMJhs4Tj6CV3s","Kendrick Lamar, SZA","All The Stars (with SZA)","Black Panther (TDE/DMG) PS",2,142,556,"61634"
142,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",5,112,1390,"61531"
143,"spotify:track:6dGnYIeXmHdcikdzNNDMm2","The Beatles","Here Comes The Sun - Remastered 2009","EMI Catalogue",80,193,178,"61497"
144,"spotify:track:3E7dfMvvCLUddWissuqMwr","Miley Cyrus","Party In The U.S.A.","Hollywood Records",22,155,533,"61072"
145,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",3,177,1283,"61046"
146,"spotify:track:61SRKyox0R9jCzci4JXKBS","Dylan Scott","What He'll Never Have","Curb Records",99,127,58,"61045"
147,"spotify:track:2F3N9tdombb64aW6VtZOdo","Taylor Swift","Down Bad","Taylor Swift",2,115,72,"61013"
148,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",53,125,553,"60707"
149,"spotify:track:2tpWsVSb9UEmDRxAl1zhX1","OneRepublic","Counting Stars","Mosley / Interscope",89,147,630,"60680"
150,"spotify:track:69AIpwGNLxr4qS1X5ynx60","Jordan Davis, Luke Bryan","Buy Dirt","MCA Nashville",51,150,992,"60562"
151,"spotify:track:6foY66mWZN0pSRjZ408c00","Morgan Wallen","Whiskey Glasses","Big Loud",32,184,1434,"60526"
152,"spotify:track:6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?","Cactus Jack/Epic",3,128,337,"60139"
153,"spotify:track:76ODTQOl0JZQbhfxs6nRV9","Jelly Roll","I Am Not Okay","BBR Music Group/Jelly Roll",96,139,16,"60064"
154,"spotify:track:2jPCbFrFlyGbKgblxub8Lm","The Outfield","Your Love","Columbia",142,180,31,"59966"
155,"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Foo Fighters","Everlong","RCA Records Label",47,-1,376,"59853"
156,"spotify:track:6D8y7Bck8h11byRY88Pt2z","Dua Lipa","Houdini","Warner Records",3,160,200,"59719"
157,"spotify:track:2HbpYFQbairMoU2YFyOP2x","Zach Bryan","Motorcycle Drive By","Warner Records",151,152,8,"59625"
158,"spotify:track:0JXXNGljqupsJaZsgSbMZV","Miguel","Sure Thing","Jive",10,138,487,"59412"
159,"spotify:track:7KXjTSCq5nL1LoYtL7XAwS","Kendrick Lamar","HUMBLE.","Aftermath",1,156,1156,"59278"
160,"spotify:track:4HlFJV71xXKIGcU3kRyttv","Train","Hey, Soul Sister","Columbia",113,170,95,"59156"
161,"spotify:track:6YUTL4dYpB9xZO5qExPf05","Calvin Harris","Summer","Columbia",129,171,31,"58893"
162,"spotify:track:7FwBtcecmlpc1sLySPXeGE","Bruce Springsteen","Dancing In the Dark","Columbia",162,-1,1,"58838"
163,"spotify:track:7FAFkQQZFeNwOFzTrSDFIh","Mac Miller, Empire Of The Sun","The Spins","Rostrum Records",75,153,577,"58742"
164,"spotify:track:4MXzdffMz78GLlLM7mDa9v","Luke Combs","The Man He Sees in Me","Seven Ridges Records/Columbia Nashville",26,161,23,"58533"
165,"spotify:track:0fCwTrRNfoNk962ati8n2K","Tyler Childers","All Your'n","Hickman Holler Records/RCA Records",143,179,31,"58393"
166,"spotify:track:7qTaDOcld0VmBWXnkbUj45","Lil Durk, Morgan Wallen","Broadway Girls (feat. Morgan Wallen)","Alamo",13,148,264,"58346"
167,"spotify:track:103u49mLoJUge83B1CnLxI","HARDY","TRUCK BED","Big Loud",87,-1,238,"58289"
168,"spotify:track:1gihuPhrLraKYrJMAEONyc","Calvin Harris","Feel So Close - Radio Edit","Columbia",76,182,12,"58213"
169,"spotify:track:2374M0fQpWi3dLnB54qaLX","TOTO","Africa","Columbia",107,-1,415,"58126"
170,"spotify:track:2rxQMGVafnNaRaXlRMWPde","Luke Combs","Beautiful Crazy","River House Artists/Columbia Nashville",60,158,1310,"58112"
171,"spotify:track:6tWGe6nvXFWT0KhGCXM89q","Tyler Braden","Devil You Know","Warner Music Nashville",110,165,25,"58066"
172,"spotify:track:0wXThIDxO3YRJCpPgnmbkw","Bailey Zimmerman","Where It Ends","Warner Music Nashville/Elektra",27,154,81,"57952"
173,"spotify:track:4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes","RCA Records Label",6,136,225,"57891"
174,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,-1,1640,"57493"
175,"spotify:track:1G391cbiT3v3Cywg8T7DM1","Red Hot Chili Peppers","Scar Tissue","Warner Records",163,163,10,"57395"
176,"spotify:track:1s7oOCT8vauUh01PbJD6ps","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",3,188,623,"57028"
177,"spotify:track:4aVuWgvD0X63hcOCnZtNFA","TOTO","Hold the Line","Columbia",165,-1,6,"56959"
178,"spotify:track:2PpruBYCo4H7WOBJ7Q2EwM","Outkast","Hey Ya!","Arista",47,195,29,"56954"
179,"spotify:track:6xcJyGpfZbuuiequtnlKt4","Travis Scott","BUTTERFLY EFFECT","Cactus Jack / Epic",16,191,810,"56879"
180,"spotify:track:3Vby4nGmtbDo7HDJamOWkT","Stealers Wheel","Stuck In The Middle With You","UMC (Universal Music Catalogue)",178,-1,4,"56854"
181,"spotify:track:52eIcoLUM25zbQupAZYoFh","21 Savage","redrum","Slaughter Gang, LLC/Epic Records",3,169,170,"56834"
182,"spotify:track:2zYzyRzz6pRmhPzyfMEC8s","AC/DC","Highway to Hell","Columbia",21,192,73,"56784"
183,"spotify:track:5ouREJYZCYqwF0p7VeUtfH","Karan Aujla","IDK HOW","Karan Aujla/Rehaan Records",169,186,3,"56769"
184,"spotify:track:0HEytGQM3bG1vKxER7IgVK","Zach Bryan, The Lumineers","Spotless (feat. The Lumineers)","Warner Records",9,159,250,"56597"
185,"spotify:track:6RUKPb4LETWmmr3iAEQktW","The Chainsmokers, Coldplay","Something Just Like This","Disruptor Records/Columbia",2,183,494,"56191"
186,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",2,164,1972,"56042"
187,"spotify:track:2HbKqm4o0w5wEeEFXm2sD4","Kendrick Lamar, Jay Rock","Money Trees","Aftermath",32,167,894,"56000"
188,"spotify:track:3U5JVgI2x4rDyHGObzJfNf","Natasha Bedingfield","Unwritten","Sony Music CG",27,190,179,"55864"
189,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",22,166,1020,"55779"
190,"spotify:track:1TfqLAPs4K3s2rJMoCokcS","Eurythmics, Annie Lennox, Dave Stewart","Sweet Dreams (Are Made of This) - 2005 Remaster","RCA Records Label",37,-1,13,"55725"
191,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",98,-1,145,"55662"
